,Copo,City_Name,Distribution Date,Amount,TAG AGENCIES,ADDRESS,CITY,STATE,ZIP,PHONE1,LONGITUDE,LATITUDE,Location,zip,city,county_name
1435,1815.0,Ketchum,11-Feb-19,65.26,Ketchum Tag Office,121 West Ketchum,Ketchum,OK,74349.0,(918) 782-3364,-95.032749,36.52463,"(36.52463, -95.032749)",74349.0,Ketchum,Craig
1436,1815.0,Ketchum,11-Mar-19,53.38,Ketchum Tag Office,121 West Ketchum,Ketchum,OK,74349.0,(918) 782-3364,-95.032749,36.52463,"(36.52463, -95.032749)",74349.0,Ketchum,Craig
1437,1815.0,Ketchum,9-Apr-19,64.37,Ketchum Tag Office,121 West Ketchum,Ketchum,OK,74349.0,(918) 782-3364,-95.032749,36.52463,"(36.52463, -95.032749)",74349.0,Ketchum,Craig
1438,1815.0,Ketchum,10-May-19,54.10,Ketchum Tag Office,121 West Ketchum,Ketchum,OK,74349.0,(918) 782-3364,-95.032749,36.52463,"(36.52463, -95.032749)",74349.0,Ketchum,Craig
1439,1815.0,Ketchum,11-Jun-19,79.97,Ketchum Tag Office,121 West Ketchum,Ketchum,OK,74349.0,(918) 782-3364,-95.032749,36.52463,"(36.52463, -95.032749)",74349.0,Ketchum,Craig
1440,1820.0,Vinita,10-Jul-18,880.24,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1441,1820.0,Vinita,10-Aug-18,867.23,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1442,1820.0,Vinita,11-Sep-18,851.74,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1443,1820.0,Vinita,8-Oct-18,741.07,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1444,1820.0,Vinita,13-Nov-18,915.32,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1445,1820.0,Vinita,11-Dec-18,836.96,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1446,1820.0,Vinita,10-Jan-19,812.18,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1447,1820.0,Vinita,11-Feb-19,824.84,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1448,1820.0,Vinita,11-Mar-19,674.67,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1449,1820.0,Vinita,9-Apr-19,813.64,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1450,1820.0,Vinita,10-May-19,683.81,Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1451,1820.0,Vinita,11-Jun-19,"1,010.76",Vinita Tag Agency,320 South Wilson,Vinita,OK,74301.0,(918) 256-3110,-95.15675300000001,36.634479,"(36.634479, -95.156753)",74301.0,Vinita,Craig
1452,1825.0,Welch,10-Jul-18,96.06,,,,,,,,,,,,
1453,1825.0,Welch,10-Aug-18,94.65,,,,,,,,,,,,
1454,1825.0,Welch,11-Sep-18,92.95,,,,,,,,,,,,
1455,1825.0,Welch,8-Oct-18,80.88,,,,,,,,,,,,
1456,1825.0,Welch,13-Nov-18,99.89,,,,,,,,,,,,
1457,1825.0,Welch,11-Dec-18,91.34,,,,,,,,,,,,
1458,1825.0,Welch,10-Jan-19,88.64,,,,,,,,,,,,
1459,1825.0,Welch,11-Feb-19,90.02,,,,,,,,,,,,
1460,1825.0,Welch,11-Mar-19,73.63,,,,,,,,,,,,
1461,1825.0,Welch,9-Apr-19,88.80,,,,,,,,,,,,
1462,1825.0,Welch,10-May-19,74.63,,,,,,,,,,,,
1463,1825.0,Welch,11-Jun-19,110.31,,,,,,,,,,,,
1464,1905.0,Bristow,10-Jul-18,687.62,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1465,1905.0,Bristow,10-Aug-18,677.46,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1466,1905.0,Bristow,11-Sep-18,665.36,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1467,1905.0,Bristow,8-Oct-18,578.90,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1468,1905.0,Bristow,13-Nov-18,715.03,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1469,1905.0,Bristow,11-Dec-18,653.81,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1470,1905.0,Bristow,10-Jan-19,634.46,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1471,1905.0,Bristow,11-Feb-19,644.35,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1472,1905.0,Bristow,11-Mar-19,527.04,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1473,1905.0,Bristow,9-Apr-19,635.60,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1474,1905.0,Bristow,10-May-19,534.18,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1475,1905.0,Bristow,11-Jun-19,789.58,Bristow Tag Agency,105 East 1st,Bristow,OK,74010.0,(918) 367-5422,-96.390725,35.828426,"(35.828426, -96.390725)",74010.0,Bristow,Creek
1476,1910.0,Depew,10-Jul-18,78.61,,,,,,,,,,,,
1477,1910.0,Depew,10-Aug-18,77.45,,,,,,,,,,,,
1478,1910.0,Depew,11-Sep-18,76.07,,,,,,,,,,,,
1479,1910.0,Depew,8-Oct-18,66.18,,,,,,,,,,,,
1480,1910.0,Depew,13-Nov-18,81.75,,,,,,,,,,,,
1481,1910.0,Depew,11-Dec-18,74.75,,,,,,,,,,,,
1482,1910.0,Depew,10-Jan-19,72.53,,,,,,,,,,,,
1483,1910.0,Depew,11-Feb-19,73.67,,,,,,,,,,,,
1484,1910.0,Depew,11-Mar-19,60.25,,,,,,,,,,,,
1485,1910.0,Depew,9-Apr-19,72.67,,,,,,,,,,,,
1486,1910.0,Depew,10-May-19,61.07,,,,,,,,,,,,
1487,1910.0,Depew,11-Jun-19,90.27,,,,,,,,,,,,
1488,1915.0,Drumright,10-Jul-18,463.52,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1489,1915.0,Drumright,10-Aug-18,456.68,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1490,1915.0,Drumright,11-Sep-18,448.52,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1491,1915.0,Drumright,8-Oct-18,390.24,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1492,1915.0,Drumright,13-Nov-18,482.00,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1493,1915.0,Drumright,11-Dec-18,440.73,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1494,1915.0,Drumright,10-Jan-19,427.69,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1495,1915.0,Drumright,11-Feb-19,434.35,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1496,1915.0,Drumright,11-Mar-19,355.27,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1497,1915.0,Drumright,9-Apr-19,428.45,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1498,1915.0,Drumright,10-May-19,360.09,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1499,1915.0,Drumright,11-Jun-19,532.25,Drumright Tag Office,330 East Broadway,Drumright,OK,74030.0,(918) 352-9829,-96.597483,35.988324,"(35.988324, -96.597483)",74030.0,Drumright,Creek
1500,1920.0,Kellyville,10-Jul-18,188.70,,,,,,,,,,,,
1501,1920.0,Kellyville,10-Aug-18,185.92,,,,,,,,,,,,
1502,1920.0,Kellyville,11-Sep-18,182.60,,,,,,,,,,,,
1503,1920.0,Kellyville,8-Oct-18,158.87,,,,,,,,,,,,
1504,1920.0,Kellyville,13-Nov-18,196.23,,,,,,,,,,,,
1505,1920.0,Kellyville,11-Dec-18,179.43,,,,,,,,,,,,
1506,1920.0,Kellyville,10-Jan-19,174.11,,,,,,,,,,,,
1507,1920.0,Kellyville,11-Feb-19,176.83,,,,,,,,,,,,
1508,1920.0,Kellyville,11-Mar-19,144.63,,,,,,,,,,,,
1509,1920.0,Kellyville,9-Apr-19,174.43,,,,,,,,,,,,
1510,1920.0,Kellyville,10-May-19,146.59,,,,,,,,,,,,
1511,1920.0,Kellyville,11-Jun-19,216.68,,,,,,,,,,,,
1512,1925.0,Kiefer,10-Jul-18,321.79,,,,,,,,,,,,
1513,1925.0,Kiefer,10-Aug-18,317.04,,,,,,,,,,,,
1514,1925.0,Kiefer,11-Sep-18,311.38,,,,,,,,,,,,
1515,1925.0,Kiefer,8-Oct-18,270.91,,,,,,,,,,,,
1516,1925.0,Kiefer,13-Nov-18,334.62,,,,,,,,,,,,
1517,1925.0,Kiefer,11-Dec-18,305.97,,,,,,,,,,,,
1518,1925.0,Kiefer,10-Jan-19,296.91,,,,,,,,,,,,
1519,1925.0,Kiefer,11-Feb-19,301.54,,,,,,,,,,,,
1520,1925.0,Kiefer,11-Mar-19,246.64,,,,,,,,,,,,
1521,1925.0,Kiefer,9-Apr-19,297.45,,,,,,,,,,,,
1522,1925.0,Kiefer,10-May-19,249.98,,,,,,,,,,,,
1523,1925.0,Kiefer,11-Jun-19,369.51,,,,,,,,,,,,
1524,1930.0,Mannford,10-Jul-18,518.65,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1525,1930.0,Mannford,10-Aug-18,510.99,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1526,1930.0,Mannford,11-Sep-18,501.86,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1527,1930.0,Mannford,8-Oct-18,436.65,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1528,1930.0,Mannford,13-Nov-18,539.32,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1529,1930.0,Mannford,11-Dec-18,493.15,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1530,1930.0,Mannford,10-Jan-19,478.55,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1531,1930.0,Mannford,11-Feb-19,486.01,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1532,1930.0,Mannford,11-Mar-19,397.53,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1533,1930.0,Mannford,9-Apr-19,479.41,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1534,1930.0,Mannford,10-May-19,402.91,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1535,1930.0,Mannford,11-Jun-19,595.55,Mannford Tag Agency,124 Evans Road,Mannford,OK,74044.0,(918) 865-4418,-96.351536,36.121666,"(36.121666, -96.351536)",74044.0,Mannford,Creek
1536,1935.0,Mounds,10-Jul-18,202.57,,,,,,,,,,,,
1537,1935.0,Mounds,10-Aug-18,199.57,,,,,,,,,,,,
1538,1935.0,Mounds,11-Sep-18,196.01,,,,,,,,,,,,
1539,1935.0,Mounds,8-Oct-18,170.54,,,,,,,,,,,,
1540,1935.0,Mounds,13-Nov-18,210.64,,,,,,,,,,,,
1541,1935.0,Mounds,11-Dec-18,192.61,,,,,,,,,,,,
1542,1935.0,Mounds,10-Jan-19,186.91,,,,,,,,,,,,
1543,1935.0,Mounds,11-Feb-19,189.82,,,,,,,,,,,,
1544,1935.0,Mounds,11-Mar-19,155.26,,,,,,,,,,,,
1545,1935.0,Mounds,9-Apr-19,187.24,,,,,,,,,,,,
1546,1935.0,Mounds,10-May-19,157.36,,,,,,,,,,,,
1547,1935.0,Mounds,11-Jun-19,232.60,,,,,,,,,,,,
1548,1940.0,Oilton,10-Jul-18,165.54,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1549,1940.0,Oilton,10-Aug-18,163.10,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1550,1940.0,Oilton,11-Sep-18,160.19,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1551,1940.0,Oilton,8-Oct-18,139.37,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1552,1940.0,Oilton,13-Nov-18,172.14,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1553,1940.0,Oilton,11-Dec-18,157.41,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1554,1940.0,Oilton,10-Jan-19,152.74,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1555,1940.0,Oilton,11-Feb-19,155.13,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1556,1940.0,Oilton,11-Mar-19,126.88,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1557,1940.0,Oilton,9-Apr-19,153.02,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1558,1940.0,Oilton,10-May-19,128.60,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1559,1940.0,Oilton,11-Jun-19,190.09,Oilton Tag Agency,110 West Main,Oilton,OK,74052.0,(918) 862-3705,-96.586053,36.086289,"(36.086289, -96.586053)",74052.0,Oilton,Creek
1560,1945.0,Sapulpa,10-Jul-18,"3,399.43",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1561,1945.0,Sapulpa,10-Aug-18,"3,349.22",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1562,1945.0,Sapulpa,11-Sep-18,"3,289.40",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1563,1945.0,Sapulpa,8-Oct-18,"2,861.97",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1564,1945.0,Sapulpa,13-Nov-18,"3,534.94",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1565,1945.0,Sapulpa,11-Dec-18,"3,232.31",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1566,1945.0,Sapulpa,10-Jan-19,"3,136.61",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1567,1945.0,Sapulpa,11-Feb-19,"3,185.51",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1568,1945.0,Sapulpa,11-Mar-19,"2,605.55",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1569,1945.0,Sapulpa,9-Apr-19,"3,142.25",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1570,1945.0,Sapulpa,10-May-19,"2,640.85",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1571,1945.0,Sapulpa,11-Jun-19,"3,903.50",Sapulpa Tag Office,713 South Mission,Sapulpa,OK,74066.0,(918) 224-0264,-96.09865500000001,35.989878000000004,"(35.989878, -96.098655)",74066.0,Sapulpa,Creek
1572,1955.0,Slick,10-Jul-18,21.53,,,,,,,,,,,,
1573,1955.0,Slick,10-Aug-18,21.21,,,,,,,,,,,,
1574,1955.0,Slick,11-Sep-18,20.83,,,,,,,,,,,,
1575,1955.0,Slick,8-Oct-18,18.13,,,,,,,,,,,,
1576,1955.0,Slick,13-Nov-18,22.39,,,,,,,,,,,,
1577,1955.0,Slick,11-Dec-18,20.47,,,,,,,,,,,,
1578,1955.0,Slick,10-Jan-19,19.86,,,,,,,,,,,,
1579,1955.0,Slick,11-Feb-19,20.17,,,,,,,,,,,,
1580,1955.0,Slick,11-Mar-19,16.50,,,,,,,,,,,,
1581,1955.0,Slick,9-Apr-19,19.90,,,,,,,,,,,,
1582,1955.0,Slick,10-May-19,16.72,,,,,,,,,,,,
1583,1955.0,Slick,11-Jun-19,24.72,,,,,,,,,,,,
1584,1960.0,Lawrence Creek,10-Jul-18,24.63,,,,,,,,,,,,
1585,1960.0,Lawrence Creek,10-Aug-18,24.26,,,,,,,,,,,,
1586,1960.0,Lawrence Creek,11-Sep-18,23.83,,,,,,,,,,,,
1587,1960.0,Lawrence Creek,8-Oct-18,20.73,,,,,,,,,,,,
1588,1960.0,Lawrence Creek,13-Nov-18,25.61,,,,,,,,,,,,
1589,1960.0,Lawrence Creek,11-Dec-18,23.42,,,,,,,,,,,,
1590,1960.0,Lawrence Creek,10-Jan-19,22.72,,,,,,,,,,,,
1591,1960.0,Lawrence Creek,11-Feb-19,23.08,,,,,,,,,,,,
1592,1960.0,Lawrence Creek,11-Mar-19,18.88,,,,,,,,,,,,
1593,1960.0,Lawrence Creek,9-Apr-19,22.76,,,,,,,,,,,,
1594,1960.0,Lawrence Creek,10-May-19,19.13,,,,,,,,,,,,
1595,1960.0,Lawrence Creek,11-Jun-19,28.28,,,,,,,,,,,,
1596,2005.0,Arapaho,10-Jul-18,130.97,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1597,2005.0,Arapaho,10-Aug-18,129.03,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1598,2005.0,Arapaho,11-Sep-18,126.73,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1599,2005.0,Arapaho,8-Oct-18,110.26,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1600,2005.0,Arapaho,13-Nov-18,136.19,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1601,2005.0,Arapaho,11-Dec-18,124.53,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1602,2005.0,Arapaho,10-Jan-19,120.84,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1603,2005.0,Arapaho,11-Feb-19,122.73,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1604,2005.0,Arapaho,11-Mar-19,100.38,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1605,2005.0,Arapaho,9-Apr-19,121.06,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1606,2005.0,Arapaho,10-May-19,101.74,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1607,2005.0,Arapaho,11-Jun-19,150.39,Arapaho Tag Agency,504 South 10th,Arapaho,OK,73620.0,(580) 323-6471,-98.964601,35.57327,"(35.57327, -98.964601)",73620.0,Arapaho,Custer
1608,2010.0,Butler,10-Jul-18,48.28,,,,,,,,,,,,
1609,2010.0,Butler,10-Aug-18,47.56,,,,,,,,,,,,
1610,2010.0,Butler,11-Sep-18,46.71,,,,,,,,,,,,
1611,2010.0,Butler,8-Oct-18,40.64,,,,,,,,,,,,
1612,2010.0,Butler,13-Nov-18,50.20,,,,,,,,,,,,
1613,2010.0,Butler,11-Dec-18,45.90,,,,,,,,,,,,
1614,2010.0,Butler,10-Jan-19,44.54,,,,,,,,,,,,
1615,2010.0,Butler,11-Feb-19,45.24,,,,,,,,,,,,
1616,2010.0,Butler,11-Mar-19,37.00,,,,,,,,,,,,
1617,2010.0,Butler,9-Apr-19,44.62,,,,,,,,,,,,
1618,2010.0,Butler,10-May-19,37.50,,,,,,,,,,,,
1619,2010.0,Butler,11-Jun-19,55.44,,,,,,,,,,,,
1620,2015.0,Clinton,10-Jul-18,"1,491.52",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
1621,2015.0,Clinton,10-Aug-18,"1,469.49",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
1622,2015.0,Clinton,11-Sep-18,"1,443.25",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
1623,2015.0,Clinton,8-Oct-18,"1,255.71",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
1624,2015.0,Clinton,13-Nov-18,"1,550.98",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
1625,2015.0,Clinton,11-Dec-18,"1,418.20",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
1626,2015.0,Clinton,10-Jan-19,"1,376.21",Clinton Tag Agency,1201 Gary Boulevard,Clinton,OK,73601.0,(580) 323-6666,-98.974644,35.51562,"(35.51562, -98.974644)",73601.0,Clinton,Custer
